weekday freetime(h),weekday freetime(m),weekend freetime(h),weekend freetime(m),age,gender,area,최종 학력,job,household income,library,read place,choice_information,reading.activity,reading.club,read preference,read frequency,book_weekday(h),book_weekday(m),book_weekend(h),book_weekend(m),ebook_weekday(h),ebook_weekday(m),ebook_weekend(h),ebook_weekend(m)
3,0,8,0,41,1,1,6,3,6,2,1,1,2,2,2,1,0,20,1,0,0,0,0,0
2,0,12,0,41,2,1,6,3,5,2,1,4,2,2,1,1,0,0,0,0,2,0,0,30
3,0,6,0,41,2,1,6,3,7,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,8,0,41,2,1,4,13,4,2,1,1,2,2,2,3,0,10,0,10,0,0,0,0
3,0,8,0,41,2,1,5,4,5,2,1,1,2,2,2,3,0,30,1,0,0,0,0,0
4,0,4,0,41,2,1,6,13,8,2,1,1,2,2,1,1,1,0,1,0,0,0,0,0
4,0,8,0,41,2,1,5,13,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
1,0,2,0,42,1,1,5,8,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,3,0,42,1,1,6,4,6,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,4,0,42,1,1,5,8,4,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,0,4,0,42,1,1,5,7,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,4,0,42,1,1,5,5,4,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,5,0,42,1,1,5,4,4,2,1,4,2,2,3,4,0,0,0,0,1,0,1,0
3,0,6,0,42,1,1,6,2,8,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,7,0,42,1,1,5,5,5,2,1,1,2,2,2,3,0,30,0,30,0,0,0,0
2,0,4,0,42,2,1,4,13,6,2,,,2,2,5,5,0,0,0,0,0,0,0,0
2,0,6,0,42,2,1,5,11,4,2,1,7,2,2,3,4,0,0,0,10,0,0,0,20
3,0,5,0,42,2,1,6,3,6,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,5,0,42,2,1,5,5,4,2,1,7,2,2,2,1,0,0,0,30,0,30,0,30
3,30,6,30,42,2,1,5,4,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
4,0,4,0,42,2,1,6,13,8,2,1,1,2,2,2,3,1,0,0,0,0,0,0,0
4,0,8,0,42,2,1,5,7,6,2,,,2,2,4,5,0,0,0,0,0,0,0,0
4,0,8,0,42,2,1,6,13,6,2,1,1,2,2,2,1,0,30,0,0,0,0,0,0
6,0,10,0,42,2,1,5,13,4,2,1,1,2,2,2,1,1,0,1,30,1,0,1,30
1,0,2,0,43,1,1,5,3,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
1,0,3,0,43,1,1,6,7,6,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,0,4,0,43,1,1,5,4,4,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,0,4,0,43,1,1,4,4,4,2,1,4,2,2,3,3,0,10,0,0,0,0,0,0
2,0,6,0,43,1,1,4,7,4,2,,,2,2,3,5,0,0,0,0,0,0,0,0
4,0,10,0,43,1,1,6,7,3,2,1,1,2,2,3,1,1,0,2,0,0,0,0,0
4,0,5,0,43,1,1,6,3,7,2,1,2,2,2,3,2,1,0,1,0,0,0,0,0
4,0,6,0,43,1,1,6,11,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
5,0,6,0,43,1,1,6,4,4,2,,,2,2,3,5,0,0,0,0,0,0,0,0
1,30,3,0,43,2,1,5,5,5,2,,,2,2,5,5,0,0,0,0,0,0,0,0
2,50,4,0,43,2,1,6,13,5,2,1,1,2,2,3,2,0,20,0,20,0,20,0,20
3,0,2,30,43,2,1,5,5,6,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,6,0,43,2,1,6,13,5,2,1,7,2,2,2,1,0,20,0,0,0,0,0,0
4,0,6,0,43,2,1,6,3,8,2,3,7,2,2,2,2,1,0,0,30,1,30,1,0
1,0,1,0,44,1,1,4,11,6,2,2,8,2,2,2,1,0,30,0,0,1,0,0,0
2,0,4,0,44,1,1,6,3,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,30,4,0,44,1,1,6,4,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,5,0,44,1,1,4,4,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
4,0,4,0,44,1,1,5,3,5,2,1,4,2,2,2,1,0,30,0,0,2,0,2,0
4,0,6,0,44,1,1,6,8,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
1,20,3,0,44,2,1,5,5,5,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,4,0,44,2,1,4,13,5,2,1,4,2,2,2,1,0,30,0,20,0,0,0,0
4,0,6,0,44,2,1,6,3,7,2,1,1,2,2,2,3,2,0,1,0,0,0,0,0
4,30,5,0,44,2,1,4,13,6,2,1,1,2,2,3,1,0,20,0,0,0,0,0,0
1,0,6,0,45,1,1,6,3,6,2,,,2,2,4,5,0,0,0,0,0,0,0,0
1,30,8,0,45,1,1,5,8,3,2,1,2,2,2,3,4,0,0,1,0,0,0,0,0
2,0,6,0,45,1,1,6,7,8,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,7,0,45,1,1,5,4,5,2,1,2,2,2,3,3,0,0,0,0,0,0,1,0
3,30,5,0,45,1,1,6,7,5,2,1,2,2,2,2,3,0,30,2,0,0,0,0,0
1,0,3,0,45,2,1,4,5,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,3,0,45,2,1,5,4,6,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,4,0,45,2,1,6,3,7,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,5,0,45,2,1,6,3,5,2,1,6,2,2,2,2,0,0,0,0,1,0,1,0
3,0,5,0,45,2,1,6,15,6,2,1,6,2,2,2,2,0,0,1,0,1,0,2,0
3,0,6,0,45,2,1,6,4,8,2,1,4,2,2,3,2,0,10,0,15,0,0,0,0
4,0,6,0,45,2,1,4,13,4,2,1,5,2,2,2,2,0,20,0,20,0,0,0,0
1,0,5,0,46,1,1,4,11,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,3,0,46,1,1,6,3,7,2,7,7,2,2,3,2,0,0,0,30,0,0,0,20
2,0,5,0,46,1,1,6,3,5,2,1,5,2,2,3,3,0,10,0,20,0,0,0,0
2,0,6,0,46,1,1,6,8,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,6,0,46,1,1,4,7,6,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,7,0,46,1,1,6,5,5,2,7,2,2,2,3,3,0,0,0,0,0,20,1,0
2,0,7,0,46,1,1,6,3,6,2,7,8,2,2,2,2,0,30,2,0,0,30,0,50
3,0,4,0,46,1,1,6,3,6,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,3,0,46,2,1,5,4,5,2,1,5,2,2,3,3,0,10,0,20,0,0,0,0
2,0,4,0,46,2,1,5,13,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,6,0,46,2,1,3,4,2,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,2,30,46,2,1,4,5,6,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,6,0,46,2,1,4,13,5,2,1,1,2,2,2,2,0,20,0,30,0,0,0,0
3,0,8,0,46,2,1,4,13,4,2,,,2,2,3,5,0,0,0,0,0,0,0,0
4,0,5,0,46,2,1,5,13,6,2,1,5,2,2,3,3,0,30,0,0,0,0,0,0
4,0,6,0,46,2,1,6,13,7,2,1,7,2,2,2,3,1,0,1,0,0,0,0,0
4,0,8,0,46,2,1,6,13,6,2,,,2,2,3,5,0,0,0,0,0,0,0,0
6,0,8,0,46,2,1,6,13,6,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,0,5,0,47,1,1,5,3,4,2,1,1,2,2,3,2,0,10,0,20,0,0,0,0
3,0,4,0,47,1,1,6,5,8,2,1,1,2,2,3,1,0,30,0,0,0,0,0,0
3,0,5,0,47,1,1,6,11,8,2,1,7,2,2,3,4,0,0,0,30,0,0,0,0
3,0,6,0,47,1,1,5,5,5,2,3,1,2,2,3,2,0,0,0,0,0,0,0,30
4,0,4,0,47,1,1,4,4,8,2,2,7,2,2,3,3,0,0,1,0,0,0,0,0
4,30,5,0,47,1,1,6,3,5,2,3,2,2,2,2,2,1,30,2,0,0,0,0,0
1,0,2,0,47,2,1,4,11,4,2,,,2,2,3,5,0,0,0,0,0,0,0,0
1,20,2,0,47,2,1,5,4,6,2,,,2,2,4,5,0,0,0,0,0,0,0,0
1,50,7,0,47,2,1,5,4,5,2,1,5,2,2,3,2,0,0,0,0,0,0,1,0
2,0,3,40,47,2,1,5,13,4,2,1,1,2,2,3,3,0,20,0,30,0,0,0,0
2,0,4,0,47,2,1,5,4,7,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,5,0,47,2,1,4,13,6,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,8,0,47,2,1,4,3,6,2,,,2,2,3,5,0,0,0,0,0,0,0,0
6,0,6,0,47,2,1,4,5,2,2,,,2,2,5,5,0,0,0,0,0,0,0,0
1,0,8,0,48,1,1,4,7,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
1,30,3,0,48,1,1,6,3,6,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,8,0,48,1,1,4,4,3,2,3,1,2,2,2,1,1,0,1,0,0,0,0,0
2,30,5,0,48,1,1,6,3,6,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,4,0,48,1,1,4,11,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,5,0,48,1,1,6,11,6,2,2,4,2,2,1,1,0,0,0,0,1,0,1,0
4,0,6,0,48,1,1,4,5,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
1,0,2,0,48,2,1,5,5,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
1,50,10,0,48,2,1,5,5,4,2,1,2,2,2,3,2,0,10,1,0,0,10,1,30
2,0,2,30,48,2,1,5,4,6,2,7,1,2,2,3,1,0,30,0,20,0,0,0,0
2,0,3,0,48,2,1,5,5,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,3,0,48,2,1,4,4,5,2,1,6,2,2,3,4,0,0,1,0,0,0,0,0
2,0,3,0,48,2,1,4,13,5,2,1,1,2,2,3,2,1,0,0,0,0,0,0,0
2,0,4,0,48,2,1,6,5,7,2,1,4,2,2,3,2,0,0,0,0,0,0,0,0
2,0,6,0,48,2,1,6,3,6,2,1,1,2,2,3,4,0,30,0,30,0,0,0,0
2,30,5,0,48,2,1,6,3,5,2,1,7,2,2,2,1,0,20,0,0,0,0,0,0
3,0,5,0,48,2,1,5,5,6,2,1,7,2,2,3,4,0,0,1,0,0,0,0,0
3,0,6,0,48,2,1,4,5,6,2,1,5,2,2,3,2,0,30,0,50,0,0,0,0
3,30,5,0,48,2,1,6,5,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
4,0,6,0,48,2,1,4,13,6,2,,,2,2,4,5,0,0,0,0,0,0,0,0
5,0,5,0,48,2,1,2,4,6,2,,,2,2,5,5,0,0,0,0,0,0,0,0
1,0,6,0,49,1,1,6,4,4,2,1,1,2,2,2,2,0,10,0,10,0,30,1,0
1,30,3,0,49,1,1,6,3,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,5,0,49,1,1,6,3,5,2,1,8,2,2,3,3,0,20,0,0,0,0,0,0
3,0,8,0,49,1,1,4,5,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,9,0,49,1,1,5,4,5,2,3,4,2,2,2,1,0,0,0,0,0,0,0,0
4,0,6,0,49,1,1,4,5,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
1,0,2,0,49,2,1,4,4,3,2,2,5,2,2,2,2,0,15,0,0,0,0,0,0
1,30,3,0,49,2,1,5,4,4,2,1,5,2,2,3,3,0,10,0,20,0,0,0,0
1,30,7,0,49,2,1,4,9,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,6,0,49,2,1,5,4,4,2,1,1,2,2,2,2,0,0,1,0,0,20,1,0
3,0,4,0,49,2,1,4,9,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,6,0,49,2,1,4,11,8,2,1,2,2,2,2,4,0,10,0,0,0,0,0,0
2,0,3,0,50,1,1,4,4,5,2,,,2,2,5,5,0,0,0,0,0,0,0,0
2,0,6,0,50,1,1,4,8,6,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,10,0,50,1,1,6,3,7,2,1,4,2,2,3,2,0,0,0,0,0,20,1,0
3,0,4,0,50,1,1,5,4,5,2,3,1,2,2,3,1,0,30,0,10,0,0,0,0
3,0,5,0,50,1,1,5,9,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,5,0,50,1,1,6,3,7,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,6,0,50,1,1,6,2,7,2,3,4,2,2,2,1,0,20,0,0,1,0,0,30
4,0,10,0,50,1,1,6,8,4,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,30,3,0,50,2,1,4,4,4,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,5,0,50,2,1,6,4,7,2,1,8,2,2,3,4,0,30,0,30,0,0,0,0
4,0,3,0,50,2,1,6,11,7,2,,,2,2,3,5,0,0,0,0,0,0,0,0
4,0,5,30,50,2,1,4,13,4,2,,,2,2,3,5,0,0,0,0,0,0,0,0
5,0,5,0,50,2,1,5,13,6,2,,,2,2,4,5,0,0,0,0,0,0,0,0
6,0,7,0,50,2,1,6,13,6,2,,,2,2,4,5,0,0,0,0,0,0,0,0
8,0,8,0,50,2,1,5,4,4,2,1,1,2,2,3,3,0,10,0,0,0,0,0,0
1,30,4,0,51,1,1,4,7,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,30,4,0,51,1,1,4,4,4,2,1,1,2,2,4,2,0,30,1,0,0,30,1,0
3,0,6,0,51,1,1,4,11,6,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,15,0,51,2,1,6,3,6,2,1,7,2,2,2,2,0,40,0,20,0,0,0,0
3,0,4,0,51,2,1,6,13,5,2,1,6,2,2,3,2,1,0,0,0,0,0,0,0
3,0,5,0,51,2,1,4,3,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
4,0,8,0,51,2,1,4,13,6,2,1,5,2,2,2,3,1,0,0,30,0,0,0,0
5,0,5,0,51,2,1,4,13,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
1,0,3,0,52,1,1,4,5,2,2,,,2,2,5,5,0,0,0,0,0,0,0,0
2,0,4,0,52,1,1,4,7,3,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,30,4,0,52,1,1,5,8,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,5,0,52,1,1,6,3,6,2,1,1,2,2,2,2,1,0,2,0,0,0,0,0
3,0,5,0,52,1,1,4,8,5,2,1,3,2,2,4,3,1,30,0,0,0,0,0,0
4,0,4,0,52,1,1,6,14,1,2,1,4,2,2,2,2,0,30,0,0,2,0,0,0
4,0,6,0,52,1,1,6,3,5,2,1,1,2,2,3,2,1,0,0,0,0,0,0,0
2,0,4,0,52,2,1,4,13,5,2,1,1,2,2,3,4,0,15,0,0,0,0,0,0
2,0,5,0,52,2,1,6,11,6,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,5,0,52,2,1,4,13,6,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,5,0,52,2,1,4,13,5,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,5,0,52,2,1,6,3,6,2,1,7,2,2,3,3,0,30,0,0,0,20,0,0
3,30,8,0,52,2,1,7,3,4,2,1,4,2,2,3,3,0,10,0,20,0,0,0,0
4,0,7,0,52,2,1,4,3,8,2,1,1,2,2,2,2,0,20,0,0,0,0,0,0
6,0,6,0,52,2,1,4,13,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
4,0,7,0,53,1,1,4,7,6,2,1,1,2,2,3,4,0,0,0,20,0,0,0,0
0,30,0,30,53,2,1,4,4,4,2,1,5,2,2,2,3,0,30,0,30,0,0,0,0
1,0,7,0,53,2,1,4,5,6,2,,,2,2,5,5,0,0,0,0,0,0,0,0
2,0,3,0,53,2,1,4,5,7,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,4,0,53,2,1,6,3,8,2,7,1,2,2,2,1,0,30,0,10,0,20,0,10
3,0,7,0,53,2,1,4,5,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
5,0,5,0,53,2,1,6,13,6,2,,,2,2,3,5,0,0,0,0,0,0,0,0
5,0,8,0,53,2,1,4,13,4,2,,,2,2,3,5,0,0,0,0,0,0,0,0
5,0,8,0,53,2,1,6,13,6,2,,,2,2,3,5,0,0,0,0,0,0,0,0
6,0,10,0,53,2,1,4,13,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,0,5,0,54,1,1,6,3,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,3,0,54,1,1,5,11,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,4,0,54,1,1,4,5,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,4,0,54,1,1,4,11,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,5,0,54,1,1,6,3,6,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,30,5,0,54,1,1,6,3,5,2,1,7,2,2,3,3,0,30,0,0,0,0,0,0
3,30,6,0,54,1,1,6,7,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
4,0,4,0,54,1,1,5,4,4,2,,,2,2,3,5,0,0,0,0,0,0,0,0
4,0,5,0,54,1,1,5,5,6,2,1,4,2,2,2,2,0,30,0,20,0,0,0,0
1,0,3,0,54,2,1,5,11,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,0,4,0,54,2,1,5,4,5,2,1,5,2,2,3,2,0,20,0,50,0,0,0,0
2,0,7,0,54,2,1,4,11,8,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,30,4,0,54,2,1,4,5,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,3,0,54,2,1,4,5,5,2,1,1,2,2,2,3,0,10,0,10,0,0,0,0
3,0,5,0,54,2,1,4,5,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,6,0,54,2,1,4,11,8,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,3,0,55,1,1,6,4,5,2,1,1,2,2,3,2,0,30,1,0,0,30,0,30
3,0,4,0,55,1,1,6,7,5,2,1,4,2,2,2,2,2,0,0,0,0,0,0,0
4,0,7,0,55,1,1,6,11,8,2,2,3,2,2,1,1,1,0,1,0,1,0,2,0
5,0,12,0,55,1,1,8,2,6,2,1,8,2,2,2,2,0,10,0,0,0,0,0,0
8,0,10,0,55,1,1,6,7,7,2,1,4,2,2,4,2,0,0,0,0,0,30,0,0
2,0,4,0,55,1,1,4,4,7,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,30,3,0,55,2,1,5,5,6,2,1,4,2,2,2,1,0,20,0,20,0,0,0,0
2,30,4,0,55,2,1,5,13,8,2,1,1,2,2,3,1,0,30,0,20,0,0,0,0
3,0,3,0,55,2,1,4,13,8,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,4,0,55,2,1,4,13,6,2,1,1,2,2,3,2,0,30,0,0,0,0,0,0
4,0,3,0,55,2,1,4,4,7,2,1,8,2,2,3,1,1,30,1,0,0,0,0,0
4,0,3,0,55,2,1,4,4,7,2,1,8,2,2,3,1,1,30,1,0,0,0,0,0
4,0,8,0,55,2,1,4,13,7,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,0,10,0,56,1,1,4,9,3,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,3,0,56,1,1,5,7,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,3,0,56,1,1,5,7,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,6,0,56,1,1,4,5,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,30,3,30,56,1,1,4,8,5,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,5,0,56,1,1,6,3,8,2,1,3,2,2,3,1,0,20,0,20,0,0,0,0
3,30,3,30,56,1,1,5,11,3,2,,,2,2,3,5,0,0,0,0,0,0,0,0
1,0,6,0,56,2,1,4,5,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
1,50,5,20,56,2,1,4,4,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,3,0,56,2,1,4,13,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,3,0,56,2,1,4,11,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
2,0,3,0,56,2,1,4,4,6,2,,,2,2,5,5,0,0,0,0,0,0,0,0
2,0,4,0,56,2,1,4,4,7,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,5,0,56,2,1,4,4,6,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,30,4,0,56,2,1,4,5,6,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,5,0,56,2,1,4,4,6,2,1,7,2,2,3,1,0,30,0,20,0,0,0,0
3,0,6,0,56,2,1,4,13,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,6,0,56,2,1,4,5,8,2,,,2,2,4,5,0,0,0,0,0,0,0,0
4,0,10,0,56,2,1,4,4,4,2,,,2,2,3,5,0,0,0,0,0,0,0,0
4,0,6,0,56,2,1,6,13,6,2,,,2,2,4,5,0,0,0,0,0,0,0,0
4,0,7,0,56,2,1,6,4,8,2,1,7,2,2,4,2,1,0,1,0,0,0,0,0
6,0,6,0,56,2,1,6,13,6,2,,,2,2,3,5,0,0,0,0,0,0,0,0
1,0,3,0,57,1,1,6,3,5,2,2,1,2,2,2,4,0,0,0,30,0,0,0,0
1,30,8,0,57,1,1,4,5,5,2,1,2,2,2,4,4,0,0,1,0,0,0,0,0
2,0,3,30,57,1,1,6,3,3,2,1,4,2,2,3,2,0,0,0,30,0,0,0,0
2,0,3,30,57,1,1,6,3,8,2,1,2,2,2,3,1,0,30,0,20,0,0,0,0
2,0,4,0,57,1,1,4,4,4,2,2,6,2,2,3,3,0,0,0,20,0,0,0,0
2,0,5,0,57,1,1,4,11,5,2,1,1,2,2,3,3,0,0,0,20,0,0,0,0
2,0,5,0,57,1,1,4,5,3,2,1,3,2,2,3,2,0,0,1,0,0,0,0,0
2,0,6,0,57,1,1,5,3,7,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,9,0,57,1,1,4,9,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,4,0,57,1,1,7,3,6,2,1,1,2,2,2,4,2,0,2,0,0,0,0,0
3,0,5,0,57,1,1,6,1,6,2,1,1,2,2,2,4,0,0,0,20,0,0,0,0
2,0,10,0,57,2,1,4,5,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,5,0,57,2,1,4,4,6,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,2,30,57,2,1,4,4,8,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,3,0,57,2,1,5,13,6,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,5,0,57,2,1,4,5,5,2,1,5,2,2,3,2,0,10,0,20,0,0,0,0
4,0,4,0,57,2,1,5,13,8,2,1,4,2,2,3,3,1,0,2,0,0,0,0,0
8,0,8,0,57,2,1,4,13,7,2,,,2,2,4,5,0,0,0,0,0,0,0,0
1,0,5,0,58,1,1,6,2,8,2,1,5,2,2,3,2,0,0,1,0,0,0,0,0
1,0,6,0,58,1,1,4,11,3,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,0,4,0,58,1,1,5,4,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,5,0,58,1,1,6,4,5,2,2,4,2,2,3,2,0,10,0,30,0,0,0,0
3,0,5,0,58,1,1,4,4,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,5,0,58,1,1,5,11,5,2,1,1,2,2,3,2,0,10,0,0,0,0,0,0
3,0,5,0,58,1,1,4,7,5,2,5,8,2,2,3,3,1,30,1,30,0,0,0,0
3,50,6,50,58,1,1,4,11,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
1,0,5,0,58,2,1,4,11,5,2,,,2,2,5,5,0,0,0,0,0,0,0,0
1,20,10,0,58,2,1,4,9,2,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,2,0,58,2,1,4,5,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,3,0,58,2,1,4,13,4,2,1,5,2,2,3,3,1,30,0,0,0,0,0,0
2,0,4,0,58,2,1,4,4,5,2,2,5,2,2,3,3,0,10,0,20,0,0,0,0
2,0,8,0,58,2,1,4,13,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,10,0,58,2,1,3,13,6,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,5,0,58,2,1,4,11,5,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,5,0,58,2,1,4,13,5,2,,,2,2,5,5,0,0,0,0,0,0,0,0
5,30,4,0,58,2,1,6,13,5,2,1,6,2,2,2,3,1,0,0,0,0,0,0,0
1,0,2,0,59,1,1,4,11,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,7,0,59,1,1,4,11,6,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,30,2,20,59,1,1,6,3,6,2,7,1,2,2,2,1,0,20,0,20,0,0,0,0
2,0,3,0,59,2,1,4,4,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,5,0,59,2,1,4,13,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
4,0,10,0,59,2,1,4,4,8,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,3,0,60,1,1,4,11,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,3,0,60,1,1,6,7,8,2,1,8,2,2,2,4,0,0,0,30,0,0,0,0
1,0,3,0,60,2,1,4,4,3,2,,,2,2,5,5,0,0,0,0,0,0,0,0
2,0,4,0,60,2,1,5,11,7,2,1,2,2,2,2,2,0,0,0,0,0,30,1,0
2,30,3,0,60,2,1,4,4,7,2,7,6,2,2,2,1,0,30,0,10,0,20,0,10
3,0,5,0,60,2,1,4,11,3,2,,,2,2,4,5,0,0,0,0,0,0,0,0
4,0,5,0,60,2,1,4,13,8,2,1,7,2,2,3,2,0,20,0,0,0,0,0,0
4,0,8,0,60,2,1,4,13,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
5,0,6,0,60,2,1,6,13,6,2,1,6,2,2,4,4,0,20,0,0,0,0,0,0
5,0,7,0,60,2,1,5,13,8,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,0,4,0,61,1,1,4,4,4,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,30,3,30,61,1,1,4,7,6,2,1,7,2,2,3,1,0,20,0,20,0,0,0,0
3,0,5,0,61,1,1,4,11,5,2,2,5,2,2,2,1,0,10,0,10,0,0,0,0
3,30,3,0,61,1,1,4,7,6,2,,,2,2,3,5,0,0,0,0,0,0,0,0
4,0,3,0,61,1,1,8,14,4,2,1,7,2,2,1,2,2,0,0,0,0,0,0,0
4,0,5,0,61,1,1,5,4,8,2,1,1,2,2,2,1,2,0,1,30,0,0,0,0
4,0,6,0,61,1,1,4,11,4,2,,,2,2,3,5,0,0,0,0,0,0,0,0
